Date,Close,High,Low,Open,Volume
2020-11-20,114.22490692138672,115.61694422200075,114.176238754997,115.49039807716413,73604300
2020-11-23,110.82752990722656,114.49744880802926,110.73018617398223,114.06912746953326,127959300
2020-11-24,112.1125259399414,112.77447395648434,109.60101663362964,110.8859811012013,113874200
2020-11-25,112.94965362548828,113.65054037325973,112.11248416863357,112.48240074487441,76499200
2020-11-27,113.49478912353516,114.37089759423498,113.1346165605287,113.47532334723114,46691300
2020-11-30,115.8895034790039,117.75853018018704,113.70896490077166,113.86472083929621,169410200
2020-12-01,119.46209716796875,120.19218657462417,116.82404166980956,117.7974942120168,127728200
2020-12-02,119.81250762939453,120.0948096799896,117.68064477339988,118.78064316901394,89004200
2020-12-03,119.67621612548828,120.49391241051909,118.96559275000595,120.24081275840679,78967600
2020-12-04,119.0045166015625,119.59832296362013,118.29389331641403,119.34522334368164,78260400
2020-12-07,120.46472930908203,121.26295994561156,119.00455077200225,119.06295553689276,86712000
2020-12-08,121.07798767089844,121.66206495991713,119.82223338247024,121.06825849577237,82225500
2020-12-09,118.54703521728516,122.60633005014087,117.787743513511,121.22402938804677,115089200
2020-12-10,119.96827697753906,120.58155676972146,116.96031249401626,117.30101936364385,81312200
2020-12-11,119.16029357910156,119.50100038149354,117.3496717985599,119.17975935630199,86939800
2020-12-14,118.54703521728516,120.0753552286095,118.31340871462832,119.34526590931088,79184500
2020-12-15,124.48506927490234,124.50454247866038,120.83462338964168,121.03904746799414,157243700
2020-12-16,124.41693115234375,124.96206204213269,123.2001158255996,124.0275561892667,98208600
2020-12-17,125.28329467773438,126.13993736355808,124.6408126633666,125.4779821462302,94359800
2020-12-18,123.29747772216797,125.67270382324948,122.77181256405065,125.53642108894336,192541500
2020-12-21,124.82579803466797,124.90367600970008,120.17269671586064,121.70101669831642,121251600
2020-12-22,128.37889099121094,130.84172406271304,126.20808171972651,128.11605471749206,168904800
2020-12-23,127.48332977294922,128.9142911011182,127.30810062123794,128.651469654108,88223700
2020-12-24,128.4665069580078,129.91695629713385,127.61960817236115,127.83376887622417,54930100
2020-12-28,133.06121826171875,133.69395641508856,129.96563173528466,130.43289960768968,124486200
2020-12-29,131.2895050048828,135.10543618196706,130.77357648181422,134.38509099699746,121047300
2020-12-30,130.17005920410156,132.37980036355688,129.8585472989338,131.9806813052001,96452100
2020-12-31,129.16737365722656,131.16295362039511,128.22312384324488,130.52047160916396,99116600
2021-01-04,125.97444152832031,130.06293743283263,123.39479194308862,129.97533030753675,143301900
2021-01-05,127.53197479248047,128.24260563447913,125.020466187956,125.46826076163048,97664900
2021-01-06,123.23907470703125,127.5709424258299,123.02491398664694,124.3293440895093,155088000
2021-01-07,127.44438171386719,128.13553942794485,124.46561985658641,124.95234603859188,109578200
2021-01-08,128.5443572998047,129.10896132011973,126.77266728567469,128.91425901030706,105158200
2021-01-11,125.55587768554688,126.7142883378028,125.08862472498865,125.76030921099948,100384500
2021-01-12,125.38067626953125,126.24704834025822,123.49217617399698,125.08863756905697,91951100
2021-01-13,127.4151840209961,127.9603149883141,125.07890420286044,125.34172565614995,88636800
2021-01-14,125.48773193359375,127.52224355209353,125.34170518524395,127.32755607466288,90221800
2021-01-15,123.76473236083984,126.76296740977297,123.62844962469308,125.36119363586094,111598500
2021-01-19,124.43641662597656,125.29305945365387,123.570044622059,124.38774103736687,90757300
2021-01-20,128.52493286132812,128.97272754861257,125.13732230785592,125.24440267739962,104319500
2021-01-21,133.23638916015625,135.96205811290383,130.04346734095793,130.24789882523683,120150900
2021-01-22,135.37799072265625,136.13728217261755,131.43550674558008,132.66205104466366,114459400
2021-01-25,139.12579345703125,141.23818305206848,132.91516336360118,139.27182020640586,157611700
2021-01-26,139.3594207763672,140.46915569228537,137.6169330170498,139.787742121757,98390600
2021-01-27,138.2886505126953,140.46918931400648,136.68245993673887,139.62227559520105,140843800
2021-01-28,133.45057678222656,138.22050212672593,133.07093096645877,135.81607367562873,142621100
2021-01-29,128.45677185058594,133.10987264929705,126.753230328146,132.22402749273948,177523800
2021-02-01,130.57888793945312,131.7859741111612,127.45409959233686,130.19924214528973,106239800
2021-02-02,131.40634155273438,132.6912909648265,131.03642489675576,132.12668680443446,83305400
2021-02-03,130.3842010498047,132.16562050861145,130.0629600142458,132.15587647941985,89880900
2021-02-04,133.74261474609375,133.75234392204015,131.01694525702797,132.68155527349182,84183100
2021-02-05,133.32827758789062,133.97171978594034,132.45086722756864,133.90348403057772,75693800
2021-02-08,133.4744873046875,133.523235617583,131.53441750826036,132.61656460059567,71297200
2021-02-09,132.59707641601562,134.42016235628924,132.44110262440083,133.19177019449774,76774200
2021-02-10,131.99264526367188,133.5525022619222,131.0274820724659,133.05529021983176,73046600
2021-02-11,131.7391815185547,132.9675589258699,130.4133074654321,132.4898491628531,64280000
2021-02-12,131.97314453125,132.1291332081116,130.33530805190028,130.9787501870301,60145100
2021-02-16,129.8478546142578,132.5970843838598,129.4578829220419,132.0901434978276,80576300
2021-02-17,127.55683135986328,128.90220781232136,126.2212134982147,127.95654680963715,97918500
2021-02-18,126.4552001953125,126.73791669485071,124.21291100168493,125.95798807847142,96856700
2021-02-19,126.61114501953125,127.43007806091106,125.5680024488118,126.97187066157987,87668800
2021-02-22,122.83828735351562,126.46494274164387,122.44832304893025,124.79784515359262,103916400
2021-02-23,122.70178985595703,123.53045927947294,115.41923371769597,120.65448673963841,158273000
2021-02-24,122.20460510253906,122.40933470367403,119.16289967087555,121.80489705402346,111039900
2021-02-25,117.95401000976562,123.28675313012445,117.51530478227163,121.55141965184008,148199500
2021-02-26,118.21721649169922,121.71712880247114,118.15871701805524,119.51383705660506,164560400
2021-03-01,124.58335876464844,124.71984514122286,119.70882406427694,120.64473383419431,116307900
2021-03-02,121.98035430908203,125.49001767022227,121.87311395477933,125.18779891061432,102260900
2021-03-03,118.99713134765625,122.55554294590044,118.78265064406548,121.6781252666424,112966300
2021-03-04,117.11557006835938,120.49849839926789,115.64346591859298,118.69492201638303,178155000
2021-03-05,118.37320709228516,118.8801629015518,114.61981660015222,117.94425306669439,153766600
2021-03-08,113.4401626586914,117.96372988743823,113.29392514231552,117.89548670485603,154376600
2021-03-09,118.05146789550781,118.99712873808402,115.80918658429786,116.04316214765258,129525800
2021-03-10,116.9693374633789,119.10437859558475,116.45263053937967,118.63642743151894,111943300
2021-03-11,118.89967346191406,120.11830738240509,118.21724144161956,119.46512138613018,103026500
2021-03-12,117.99298858642578,118.12947496626138,116.16991732521446,117.37879987716553,88105100
2021-03-15,120.87871551513672,120.88846666765528,117.39829786101335,118.36346113570012,92403800
2021-03-16,122.41907501220703,124.02767309341856,121.59040552732543,122.54581024798175,115227900
2021-03-17,121.62937927246094,122.70177530738493,119.27009907008946,120.93719630957409,111932600
2021-03-18,117.50553131103516,120.08903616814248,117.3008017478915,119.79656111339463,121229700
2021-03-19,116.97909545898438,118.3829639984745,116.67687665204714,116.89135739424152,185549500
2021-03-22,120.29376983642578,120.76172845240197,117.24231371312757,117.31055690317099,111912300
2021-03-23,119.46509552001953,121.1224343178664,119.07513126230569,120.23527288356823,95467100
2021-03-24,117.07656860351562,119.81606211005297,117.05707373778829,119.73806777124454,88530500
2021-03-25,117.56403350830078,118.6071911560223,116.01393492282537,116.54038560410483,98844700
2021-03-26,118.16846466064453,118.43169368935105,115.93592696323272,117.33004413015976,94071200
2021-03-29,118.34394073486328,119.50408225482553,117.70050608807547,118.59741859593674,80819200
2021-03-30,116.89134216308594,117.37879562712054,115.87743806534003,117.09607172542653,85671900
2021-03-31,119.08489990234375,120.42051782587205,118.1099928338644,118.59744636810407,118323800
2021-04-01,119.91355895996094,121.06394949790783,119.41635431579364,120.5570011392304,75089100
2021-04-05,122.74078369140625,122.99426157524732,119.98179530076379,120.7617238181442,88651200
2021-04-06,123.04300689697266,123.93991951774667,122.49706137788411,123.32573080877205,80171300
2021-04-07,124.69060516357422,124.71010003062226,121.99985979599343,122.67254799737614,83466700
2021-04-08,127.08885192871094,127.11809794284298,125.2950269744252,125.71422976091594,88844600
2021-04-09,129.6626434326172,129.70163317095958,126.22122258271084,126.54294370866688,106686700
2021-04-12,127.94676208496094,129.51636248443688,127.35206839631736,129.1946414847547,91420000
2021-04-13,131.05674743652344,131.28098676840776,128.6194798143975,129.11669192988782,91266500
2021-04-14,128.7169952392578,131.61247078663607,128.35628433887234,131.55397873531984,87222800
2021-04-15,131.12496948242188,131.61242290057214,130.2865490081675,130.46203997416845,89347100
2021-04-16,130.79351806640625,131.29071524829968,129.9355952026849,130.93000444237106,84922400
